Wendel-Manderly,Ser-Wendel-Manderly,Wendel-Manderly,Ser-Wendel,Wendel,,,,,,,,
Will-(prologue),Will-Prologue,,,,,,,,,,,
Willam-Dustin,Lord-Willam-Dustin,Willam-Dustin,Lord-Dustin,Dustin,,,,,,,,
Willem-Darry,Ser-Willem-Darry,Ser-Willem,Willem-Darry,Willem,,,,,,,,
Willis-Wode,Ser-Willis-Wode,Ser-Willis,Willis-Wode,Willis,,,,,,,,
Willum,Ser-Willum,Willum,,,,,,,,,,
Wyl-(guard),Wyl,,,,,,,,,,,
Wylis-Manderly,Ser-Wylis-Manderly,Wylis-Manderly,Ser-Wylis,Wylis,,,,,,,,
Wylla,Wylla,,,,,,,,,,,
Wyman-Manderly,Lord-Wyman,Wyman,Wyman-Manderly,Lord-Manderly,,,,,,,,
Yohn-Royce,Bronze-Yohn-Royce,Bronze-Yohn,Yohn-Royce,Yohn,,,,,,,,
Yoren,Yoren,,,,,,,,,,,
