Source,Target,Weight,Type
"Jared-Frey","Rhaegar-Frey",3.0,undirected
"Jeor-Mormont","Jon-Snow",11.0,undirected
"Jeor-Mormont","Qhorin-Halfhand",3.0,undirected
"Jeyne-Poole","Ramsay-Snow",12.0,undirected
"Jeyne-Poole","Roose-Bolton",3.0,undirected
"Jeyne-Poole","Rowan",3.0,undirected
"Jeyne-Poole","Squirrel",3.0,undirected
"Jeyne-Poole","Theon-Greyjoy",24.0,undirected
"Jhiqui","Missandei",10.0,undirected
"Jhiqui","Rakharo",5.0,undirected
"Jhiqui","Skahaz-mo-Kandaq",3.0,undirected
"Jhogo","Rakharo",6.0,undirected
"Joffrey-Baratheon","Tommen-Baratheon",3.0,undirected
"Joffrey-Baratheon","Tyrion-Lannister",10.0,undirected
"Jojen-Reed","Meera-Reed",21.0,undirected
"Jon-Connington","Lemore",11.0,undirected
"Jon-Connington","Myles-Toyne",9.0,undirected
"Jon-Connington","Nyessos-Vhassar",3.0,undirected
"Jon-Connington","Rhaegar-Targaryen",7.0,undirected
"Jon-Connington","Robert-Baratheon",8.0,undirected
"Jon-Connington","Rolly-Duckfield",12.0,undirected
"Jon-Connington","Tyrion-Lannister",37.0,undirected
"Jon-Connington","Tywin-Lannister",4.0,undirected
"Jon-Connington","Varys",6.0,undirected
"Jon-Connington","Yandry",9.0,undirected
"Jon-Snow","Leathers",18.0,undirected
"Jon-Snow","Malegorn",5.0,undirected
"Jon-Snow","Mance-Rayder",25.0,undirected
"Jon-Snow","Melisandre",48.0,undirected
"Jon-Snow","Mully",14.0,undirected
"Jon-Snow","Narbert-Grandison",3.0,undirected
"Jon-Snow","Othell-Yarwyck",10.0,undirected
"Jon-Snow","Owen",3.0,undirected
"Jon-Snow","Patrek-of-Kings-Mountain",7.0,undirected
"Jon-Snow","Pypar",5.0,undirected
"Jon-Snow","Qhorin-Halfhand",3.0,undirected
"Jon-Snow","Rattleshirt",23.0,undirected
"Jon-Snow","Robb-Stark",10.0,undirected
"Jon-Snow","Rory",6.0,undirected
"Jon-Snow","Samwell-Tarly",14.0,undirected
"Jon-Snow","Sansa-Stark",3.0,undirected
"Jon-Snow","Satin",15.0,undirected
"Jon-Snow","Selyse-Florent",38.0,undirected
"Jon-Snow","Shireen-Baratheon",4.0,undirected
"Jon-Snow","Sigorn",6.0,undirected
"Jon-Snow","Soren-Shieldbreaker",3.0,undirected
"Jon-Snow","Stannis-Baratheon",73.0,undirected
"Jon-Snow","Tom-Barleycorn",4.0,undirected
"Jon-Snow","Toregg",6.0,undirected
"Jon-Snow","Tormund",50.0,undirected
"Jon-Snow","Tycho-Nestoris",12.0,undirected
"Jon-Snow","Ulmer",3.0,undirected
"Jon-Snow","Val",37.0,undirected
"Jon-Snow","Weeper",3.0,undirected
"Jon-Snow","Wick-Whittlestick",5.0,undirected
"Jon-Snow","Wun-Weg-Wun-Dar-Wun",11.0,undirected
"Jon-Snow","Ygritte",14.0,undirected
"Jorah-Mormont","Nurse",4.0,undirected
"Jorah-Mormont","Penny",9.0,undirected
"Jorah-Mormont","Tyrion-Lannister",27.0,undirected
"Joramun","Mance-Rayder",3.0,undirected
"Joramun","Melisandre",4.0,undirected
"Justin-Massey","Richard-Horpe",7.0,undirected
"Justin-Massey","Stannis-Baratheon",10.0,undirected
"Kasporio","Tybero-Istarion",3.0,undirected
"Kasporio","Tyrion-Lannister",3.0,undirected
"Kedry","Quentyn-Martell",3.0,undirected
"Kerwin","Victarion-Greyjoy",12.0,undirected
"Kevan-Lannister","Mace-Tyrell",5.0,undirected
"Kevan-Lannister","Pycelle",5.0,undirected
"Kevan-Lannister","Randyll-Tarly",6.0,undirected
"Kevan-Lannister","Ronnet-Connington",3.0,undirected
"Kevan-Lannister","Tommen-Baratheon",11.0,undirected
"Kevan-Lannister","Tywin-Lannister",3.0,undirected
"Kevan-Lannister","Varys",3.0,undirected
"Khrazz","Spotted-Cat",4.0,undirected
"Khrazz","Steelskin",3.0,undirected
"Kindly-Man","Waif",6.0,undirected
"Leaf","Meera-Reed",6.0,undirected
"Leathers","Toregg",4.0,undirected
"Leathers","Tormund",3.0,undirected
"Leathers","Wun-Weg-Wun-Dar-Wun",9.0,undirected
"Lemore","Rolly-Duckfield",5.0,undirected
"Lemore","Tyrion-Lannister",16.0,undirected
"Lemore","Yandry",5.0,undirected
"Lemore","Ysilla",3.0,undirected
"Leona-Woolfield","Wyman-Manderly",4.0,undirected
"Longwater-Pyke","Victarion-Greyjoy",3.0,undirected
"Lorren","Sybelle-Glover",3.0,undirected
"Luton","Skinner",3.0,undirected
"Lyanna-Mormont","Stannis-Baratheon",3.0,undirected
"Lyanna-Stark","Rhaegar-Targaryen",4.0,undirected
"Mace-Tyrell","Pycelle",4.0,undirected
"Mace-Tyrell","Randyll-Tarly",5.0,undirected
"Mace-Tyrell","Robert-Strong",3.0,undirected
"Maege-Mormont","Robb-Stark",4.0,undirected
"Malaquo-Maegyr","Nyessos-Vhassar",7.0,undirected
"Malegorn","Narbert-Grandison",3.0,undirected
"Malegorn","Selyse-Florent",5.0,undirected
"Mance-Rayder","Melisandre",6.0,undirected
"Mance-Rayder","Ramsay-Snow",7.0,undirected
"Mance-Rayder","Rowan",4.0,undirected
"Mance-Rayder","Squirrel",5.0,undirected
"Mance-Rayder","Stannis-Baratheon",16.0,undirected
"Mance-Rayder","Theon-Greyjoy",9.0,undirected
"Mance-Rayder","Tormund",12.0,undirected
"Mance-Rayder","Val",6.0,undirected
"Mance-Rayder","Varamyr",3.0,undirected
"Marlon-Manderly","Stannis-Baratheon",3.0,undirected
"Marselen","Symon-Stripeback",4.0,undirected
"Marya-Seaworth","Stannis-Baratheon",3.0,undirected
"Melisandre","Rattleshirt",6.0,undirected
"Melisandre","Selyse-Florent",11.0,undirected
"Melisandre","Sigorn",3.0,undirected
"Melisandre","Stannis-Baratheon",32.0,undirected
"Melisandre","Ygritte",3.0,undirected
"Meris","Quentyn-Martell",14.0,undirected
"Meris","Tattered-Prince",9.0,undirected
"Meryn-Trant","Rafford",3.0,undirected
"Mezzara","Qezza",3.0,undirected
"Miklaz","Qezza",4.0,undirected
"Missandei","Quentyn-Martell",3.0,undirected
"Missandei","Skahaz-mo-Kandaq",6.0,undirected
"Moelle","Scolera",10.0,undirected
"Moelle","Unella",12.0,undirected
"Moqorro","Rodrik-Sparr",4.0,undirected
"Moqorro","Tyrion-Lannister",7.0,undirected
"Moqorro","Victarion-Greyjoy",21.0,undirected
"Morgo","Tyrion-Lannister",4.0,undirected
"Mors-Umber","Stannis-Baratheon",7.0,undirected
"Myrcella-Baratheon","Stannis-Baratheon",3.0,undirected
"Myrcella-Baratheon","Tommen-Baratheon",8.0,undirected
"Myrcella-Baratheon","Trystane-Martell",4.0,undirected
"Myrcella-Baratheon","Tyrion-Lannister",5.0,undirected
"Narbert-Grandison","Patrek-of-Kings-Mountain",3.0,undirected
"Narbert-Grandison","Selyse-Florent",8.0,undirected
"Nurse","Penny",4.0,undirected
"Nurse","Tyrion-Lannister",8.0,undirected
"Nurse","Yezzan-zo-Qaggaz",12.0,undirected
"Nymeria-Sand","Obara-Sand",8.0,undirected
"Nymeria-Sand","Tyene-Sand",7.0,undirected
"Obara-Sand","Tyene-Sand",6.0,undirected
"Old-Bill-Bone","Quentyn-Martell",3.0,undirected
"Othell-Yarwyck","Weeper",4.0,undirected
"Patchface","Selyse-Florent",3.0,undirected
"Patchface","Shireen-Baratheon",3.0,undirected
"Patrek-of-Kings-Mountain","Selyse-Florent",7.0,undirected
"Patrek-of-Kings-Mountain","Wun-Weg-Wun-Dar-Wun",3.0,undirected
"Penny","Sweets",4.0,undirected
"Penny","Tyrion-Lannister",59.0,undirected
"Penny","Yezzan-zo-Qaggaz",9.0,undirected
"Petyr-Baelish","Varys",4.0,undirected
"Pypar","Todder",4.0,undirected
"Qarl-the-Maid","Tristifer-Botley",5.0,undirected
"Qavo-Nogarys","Tyrion-Lannister",6.0,undirected
"Quentyn-Martell","Tattered-Prince",14.0,undirected
"Qyburn","Robert-Strong",4.0,undirected
"Ralf-(Limper)","Victarion-Greyjoy",3.0,undirected
"Ramsay-Snow","Roose-Bolton",14.0,undirected
"Ramsay-Snow","Skinner",5.0,undirected
"Ramsay-Snow","Sour-Alyn",6.0,undirected
"Ramsay-Snow","Stannis-Baratheon",8.0,undirected
"Ramsay-Snow","Theon-Greyjoy",87.0,undirected
"Ramsay-Snow","Walder-Frey-(son-of-Merrett)",3.0,undirected
"Ramsay-Snow","Wyman-Manderly",5.0,undirected
"Ramsay-Snow","Yellow-Dick",7.0,undirected
"Randyll-Tarly","Robert-Strong",3.0,undirected
"Reznak-mo-Reznak","Skahaz-mo-Kandaq",5.0,undirected
"Rhaegar-Frey","Wyman-Manderly",3.0,undirected
"Rhaegar-Targaryen","Robert-Baratheon",7.0,undirected
"Richard-Horpe","Stannis-Baratheon",3.0,undirected
"Rickon-Stark","Robb-Stark",3.0,undirected
"Rickon-Stark","Theon-Greyjoy",4.0,undirected
"Robb-Stark","Rodrik-Cassel",3.0,undirected
"Robb-Stark","Stannis-Baratheon",6.0,undirected
"Robb-Stark","Theon-Greyjoy",7.0,undirected
"Robb-Stark","Wyman-Manderly",3.0,undirected
"Robert-Baratheon","Stannis-Baratheon",11.0,undirected
"Robert-Baratheon","Tommen-Baratheon",4.0,undirected
"Robert-Baratheon","Tywin-Lannister",3.0,undirected
"Robert-Baratheon","Val",3.0,undirected
"Robert-Baratheon","Viserys-Targaryen",3.0,undirected
"Robert-Baratheon","Willam-Dustin",3.0,undirected
"Robett-Glover","Stannis-Baratheon",4.0,undirected
"Rodrik-Cassel","Theon-Greyjoy",3.0,undirected
"Rodrik-Sparr","Victarion-Greyjoy",7.0,undirected
"Roger-Ryswell","Theon-Greyjoy",4.0,undirected
"Rolly-Duckfield","Tyrion-Lannister",20.0,undirected
"Rolly-Duckfield","Yandry",12.0,undirected
"Rolly-Duckfield","Ysilla",9.0,undirected
"Roose-Bolton","Stannis-Baratheon",13.0,undirected
"Roose-Bolton","Theon-Greyjoy",14.0,undirected
"Roose-Bolton","Walda-Frey-(daughter-of-Merrett)",4.0,undirected
"Roose-Bolton","Wyman-Manderly",5.0,undirected
"Roose-Ryswell","Stannis-Baratheon",3.0,undirected
"Rowan","Squirrel",5.0,undirected
"Rowan","Theon-Greyjoy",12.0,undirected
"Salladhor-Saan","Stannis-Baratheon",8.0,undirected
"Samwell-Tarly","Stannis-Baratheon",8.0,undirected
"Satin","Selyse-Florent",4.0,undirected
"Scar","Tyrion-Lannister",8.0,undirected
"Scar","Yezzan-zo-Qaggaz",4.0,undirected
"Scolera","Unella",12.0,undirected
"Selyse-Florent","Shireen-Baratheon",8.0,undirected
"Selyse-Florent","Stannis-Baratheon",14.0,undirected
"Selyse-Florent","Val",15.0,undirected
"Selyse-Florent","Wun-Weg-Wun-Dar-Wun",5.0,undirected
"Shae","Tysha",4.0,undirected
"Shireen-Baratheon","Stannis-Baratheon",4.0,undirected
"Shireen-Baratheon","Val",4.0,undirected
"Shrouded-Lord","Tyrion-Lannister",4.0,undirected
"Sigorn","Stannis-Baratheon",3.0,undirected
"Skinner","Sour-Alyn",6.0,undirected
"Skinner","Theon-Greyjoy",4.0,undirected
"Sour-Alyn","Theon-Greyjoy",8.0,undirected
"Sour-Alyn","Yellow-Dick",3.0,undirected
"Squirrel","Theon-Greyjoy",7.0,undirected
"Stannis-Baratheon","Theomore",3.0,undirected
"Stannis-Baratheon","Theon-Greyjoy",10.0,undirected
"Stannis-Baratheon","Tommen-Baratheon",7.0,undirected
"Stannis-Baratheon","Tycho-Nestoris",7.0,undirected
"Stannis-Baratheon","Tyrion-Lannister",3.0,undirected
"Stannis-Baratheon","Tywin-Lannister",3.0,undirected
"Stannis-Baratheon","Val",15.0,undirected
"Stannis-Baratheon","William-Foxglove",3.0,undirected
"Stannis-Baratheon","Wyman-Manderly",19.0,undirected
"Sweets","Tyrion-Lannister",7.0,undirected
"Sweets","Yezzan-zo-Qaggaz",6.0,undirected
"Sybell-Spicer","Wyman-Manderly",3.0,undirected
"Theomore","Wyman-Manderly",3.0,undirected
"Theon-Greyjoy","Walda-Frey-(daughter-of-Merrett)",3.0,undirected
"Theon-Greyjoy","Walder-Frey-(son-of-Jammos)",6.0,undirected
"Theon-Greyjoy","Walder-Frey-(son-of-Merrett)",6.0,undirected
"Theon-Greyjoy","Wex-Pyke",3.0,undirected
"Theon-Greyjoy","Willow-Witch-eye",4.0,undirected
"Theon-Greyjoy","Wyman-Manderly",3.0,undirected
"Theon-Greyjoy","Yellow-Dick",5.0,undirected
"Thistle","Varamyr",7.0,undirected
"Toregg","Tormund",8.0,undirected
"Tormund","Val",9.0,undirected
"Tormund","Weeper",9.0,undirected
"Tybero-Istarion","Tyrion-Lannister",8.0,undirected
"Tyrion-Lannister","Tysha",4.0,undirected
"Tyrion-Lannister","Tywin-Lannister",18.0,undirected
"Tyrion-Lannister","Varys",7.0,undirected
"Tyrion-Lannister","Yandry",15.0,undirected
"Tyrion-Lannister","Yezzan-zo-Qaggaz",17.0,undirected
"Tyrion-Lannister","Ysilla",11.0,undirected
"Tywin-Lannister","Wylis-Manderly",3.0,undirected
"Victarion-Greyjoy","Wulfe",3.0,undirected
"Walder-Frey-(son-of-Jammos)","Walder-Frey-(son-of-Merrett)",10.0,undirected
"Yandry","Ysilla",14.0,undirected
