char 1, char2, index, text
Aegon-III (Aegon-III), Daenerys-Targaryen (Dany), 452409, "the reign of Aegon-III; who was called the Dragonbane. That did not seem so long ago to Dany"
Jhiqui (Jhiqui), Doreah (Doreah), 453215, "agreed Jhiqui.  "A trader from Qarth once told me that dragons came from the moon;" blond Doreah"
Doreah (Doreah), Jhiqui (Jhiqui), 453264, "that dragons came from the moon;" blond Doreah said as she warmed a towel over the fire. Jhiqui"
Doreah (Doreah), Irri (Irri), 453273, "came from the moon;" blond Doreah said as she warmed a towel over the fire. Jhiqui and Irri"
Jhiqui (Jhiqui), Irri (Irri), 453273, "came from the moon;" blond Doreah said as she warmed a towel over the fire. Jhiqui and Irri"
Irri (Irri), Daenerys-Targaryen (Dany), 453298, "said as she warmed a towel over the fire. Jhiqui and Irri were of an age with Dany"
Jhiqui (Jhiqui), Daenerys-Targaryen (Dany), 453298, "said as she warmed a towel over the fire. Jhiqui and Irri were of an age with Dany"
Daenerys-Targaryen (Dany), Drogo (Drogo), 453341, "the fire. Jhiqui and Irri were of an age with Dany; Dothraki girls taken as slaves when Drogo"
Irri (Irri), Drogo (Drogo), 453341, "the fire. Jhiqui and Irri were of an age with Dany; Dothraki girls taken as slaves when Drogo"
Jhiqui (Jhiqui), Drogo (Drogo), 453341, "the fire. Jhiqui and Irri were of an age with Dany; Dothraki girls taken as slaves when Drogo"
Daenerys-Targaryen (Dany), Doreah (Doreah), 453381, "were of an age with Dany; Dothraki girls taken as slaves when Drogo destroyed their father khalasar. Doreah"
Drogo (Drogo), Doreah (Doreah), 453381, "were of an age with Dany; Dothraki girls taken as slaves when Drogo destroyed their father khalasar. Doreah"
Doreah (Doreah), Illyrio-Mopatis (Magister-Illyrio), 453424, "Dany; Dothraki girls taken as slaves when Drogo destroyed their father khalasar. Doreah was older; almost twenty. Magister-Illyrio"
Drogo (Drogo), Illyrio-Mopatis (Magister-Illyrio), 453424, "Dany; Dothraki girls taken as slaves when Drogo destroyed their father khalasar. Doreah was older; almost twenty. Magister-Illyrio"
Jhiqui (Jhiqui), Daenerys-Targaryen (Dany), 454123, "Moon is god; woman wife of sun. It is known."  "It is known;" Jhiqui agreed.  Dany"
Daenerys-Targaryen (Dany), Jhiqui (Jhiqui), 454187, "is known;" Jhiqui agreed.  Dany skin was flushed and pink when she climbed from the tub. Jhiqui"
Irri (Irri), Doreah (Doreah), 454326, "body and scrape the dirt from her pores. Afterward Irri sprinkled her with spiceflower and cinnamon. While Doreah"
Doreah (Doreah), Daenerys-Targaryen (Dany), 454573, "bread; with a jug of honeyed wine to wash it down. "Doreah; stay and eat with me;" Dany"
Drogo (Khal-Drogo), Daenerys-Targaryen (Dany), 454914, "service. Long after the moon had risen; they sat together; talking.  That night; when Khal-Drogo came; Dany"
Jhiqui (Jhiqui), Daenerys-Targaryen (Dany), 456102, "They were on the far side of the Dothraki sea when Jhiqui brushed the soft swell of Dany"
Rickon-Stark (Rickon), Bran-Stark (Bran), 456387, "xx xx xx xx xx xx  In the yard below; Rickon ran with the wolves.  Bran"
Bran-Stark (Bran), Nan (Old-Nan), 457593, "a crow."  "I dont want any more stories;" Bran snapped; his voice petulant. He had liked Old-Nan"
Nan (Nan), Brandon-Stark (Brandon-Stark), 458409, "person in the Seven Kingdoms. Nan had come to the castle as a wet nurse for a Brandon-Stark"
Brandon-Stark (Brandon-Stark), Rickard-Stark (Rickard-Stark), 458496, "for a Brandon-Stark whose mother had died birthing him. He had been an older brother of Lord Rickard-Stark"
Rickard-Stark (Rickard-Stark), Bran-Stark (Bran), 458502, "a Brandon-Stark whose mother had died birthing him. He had been an older brother of Lord Rickard-Stark; Bran"
Bran-Stark (Bran), Rickard-Stark (Rickard-Stark), 458580, "older brother of Lord Rickard-Stark; Bran grandfather; or perhaps a younger brother; or a brother to Lord Rickard-Stark"
Rickard-Stark (Rickard-Stark), Nan (Old-Nan), 458608, "Lord Rickard-Stark; Bran grandfather; or perhaps a younger brother; or a brother to Lord Rickard-Stark�s father. Sometimes Old-Nan"
Robert-Baratheon (King-Robert), Cotter-Pyke (Pyke), 458893, "to the war when King-Robert won the throne; and her grandson was killed on the walls of Pyke"
Cotter-Pyke (Pyke), Balon-Greyjoy (Balon-Greyjoy), 458914, "war when King-Robert won the throne; and her grandson was killed on the walls of Pyke during Balon-Greyjoy"
Robert-Baratheon (King-Robert), Balon-Greyjoy (Balon-Greyjoy), 458914, "war when King-Robert won the throne; and her grandson was killed on the walls of Pyke during Balon-Greyjoy"
Hodor (Hodor), Nan (Old-Nan), 459093, "was left of her own blood was Hodor; the simpleminded giant who worked in the stables; but Old-Nan"
Bran-Stark (Bran), Nan (Old-Nan), 459278, "stories they are;" Bran told her; "I hate them." He didnt want stories and he didnt want Old-Nan"
Luwin (Maester-Luwin), Eddard-Stark (Lord-Eddard), 460105, "a real horse to King Landing; but theyd gone without him. Maester-Luwin had sent a bird after Lord-Eddard"
Eddard-Stark (Lord-Eddard), Jon-Snow (Jon), 460162, "had sent a bird after Lord-Eddard with a message; and another to Mother and a third to Jon"
Bran-Stark (Bran), Jory-Cassel (Jory), 460500, "all died while he had slept � or perhaps Bran had died; and they had forgotten him. Jory"
Bran-Stark (Bran), Rodrik-Cassel (Ser-Rodrik), 460515, "while he had slept � or perhaps Bran had died; and they had forgotten him. Jory and Ser-Rodrik"
Jory-Cassel (Jory), Rodrik-Cassel (Ser-Rodrik), 460515, "while he had slept � or perhaps Bran had died; and they had forgotten him. Jory and Ser-Rodrik"
Bran-Stark (Bran), Vayon-Poole (Vayon-Poole), 460531, "had slept � or perhaps Bran had died; and they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole"
Jory-Cassel (Jory), Vayon-Poole (Vayon-Poole), 460531, "had slept � or perhaps Bran had died; and they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole"
Rodrik-Cassel (Ser-Rodrik), Vayon-Poole (Vayon-Poole), 460531, "had slept � or perhaps Bran had died; and they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole"
Jory-Cassel (Jory), Hullen (Hullen), 460556, "Bran had died; and they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole had gone too; and Hullen"
Rodrik-Cassel (Ser-Rodrik), Hullen (Hullen), 460556, "Bran had died; and they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole had gone too; and Hullen"
Vayon-Poole (Vayon-Poole), Hullen (Hullen), 460556, "Bran had died; and they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole had gone too; and Hullen"
Hullen (Hullen), Harwin (Harwin), 460567, "died; and they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole had gone too; and Hullen and Harwin"
Jory-Cassel (Jory), Harwin (Harwin), 460567, "died; and they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole had gone too; and Hullen and Harwin"
Rodrik-Cassel (Ser-Rodrik), Harwin (Harwin), 460567, "died; and they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole had gone too; and Hullen and Harwin"
Vayon-Poole (Vayon-Poole), Harwin (Harwin), 460567, "died; and they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole had gone too; and Hullen and Harwin"
Harwin (Harwin), Tom (Fat-Tom), 460579, "they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole had gone too; and Hullen and Harwin and Fat-Tom"
Hullen (Hullen), Tom (Fat-Tom), 460579, "they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole had gone too; and Hullen and Harwin and Fat-Tom"
Jory-Cassel (Jory), Tom (Fat-Tom), 460579, "they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole had gone too; and Hullen and Harwin and Fat-Tom"
Rodrik-Cassel (Ser-Rodrik), Tom (Fat-Tom), 460579, "they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole had gone too; and Hullen and Harwin and Fat-Tom"
Vayon-Poole (Vayon-Poole), Tom (Fat-Tom), 460579, "they had forgotten him. Jory and Ser-Rodrik and Vayon-Poole had gone too; and Hullen and Harwin and Fat-Tom"
Harwin (Harwin), Robb-Stark (Robb), 460618, "had gone too; and Hullen and Harwin and Fat-Tom and a quarter of the guard.  Only Robb"
Hullen (Hullen), Robb-Stark (Robb), 460618, "had gone too; and Hullen and Harwin and Fat-Tom and a quarter of the guard.  Only Robb"
Tom (Fat-Tom), Robb-Stark (Robb), 460618, "had gone too; and Hullen and Harwin and Fat-Tom and a quarter of the guard.  Only Robb"
Harwin (Harwin), Rickon-Stark (Rickon), 460634, "and Hullen and Harwin and Fat-Tom and a quarter of the guard.  Only Robb and baby Rickon"
Hullen (Hullen), Rickon-Stark (Rickon), 460634, "and Hullen and Harwin and Fat-Tom and a quarter of the guard.  Only Robb and baby Rickon"
Robb-Stark (Robb), Rickon-Stark (Rickon), 460634, "and Hullen and Harwin and Fat-Tom and a quarter of the guard.  Only Robb and baby Rickon"
Tom (Fat-Tom), Rickon-Stark (Rickon), 460634, "and Hullen and Harwin and Fat-Tom and a quarter of the guard.  Only Robb and baby Rickon"
Rickon-Stark (Rickon), Robb-Stark (Robb-the-Lord), 460694, "the guard.  Only Robb and baby Rickon were still here; and Robb was changed. He was Robb-the-Lord"
Bran-Stark (Bran), Luwin (Maester-Luwin), 460960, "the sound of steel as Bran watched forlornly from his window. At night he closeted himself with Maester-Luwin"
Luwin (Maester-Luwin), Hallis-Mollen (Hallis-Mollen), 461045, "he closeted himself with Maester-Luwin; talking or going over account books. Sometimes he would ride out with Hallis-Mollen"
Rickon-Stark (Rickon), Bran-Stark (Bran), 461173, "time; visiting distant holdfasts. Whenever he was away more than a day; Rickon would cry and ask Bran"
Bran-Stark (Bran), Robb-Stark (Robb), 461181, "distant holdfasts. Whenever he was away more than a day; Rickon would cry and ask Bran if Robb"
Rickon-Stark (Rickon), Robb-Stark (Robb), 461181, "distant holdfasts. Whenever he was away more than a day; Rickon would cry and ask Bran if Robb"
Robb-Stark (Robb-the-Lord), Hallis-Mollen (Hallis-Mollen), 461297, "ever coming back. Even when he was home at Winterfell; Robb-the-Lord seemed to have more time for Hallis-Mollen"
Hallis-Mollen (Hallis-Mollen), Theon-Greyjoy (Theon-Greyjoy), 461315, "back. Even when he was home at Winterfell; Robb-the-Lord seemed to have more time for Hallis-Mollen and Theon-Greyjoy"
Robb-Stark (Robb-the-Lord), Theon-Greyjoy (Theon-Greyjoy), 461315, "back. Even when he was home at Winterfell; Robb-the-Lord seemed to have more time for Hallis-Mollen and Theon-Greyjoy"
Nan (Nan), Brandon-Stark (Brandon), 461725, "other Brandons had liked that story. Sometimes Nan would talk to him as if he were her Brandon"
Brandon-Stark (Brandon), Aerys-Targaryen (Mad-King), 461857, "those years ago; and sometimes she confused him with his uncle Brandon; who was killed by the Mad-King"
Aerys-Targaryen (Mad-King), Bran-Stark (Bran), 461869, "ago; and sometimes she confused him with his uncle Brandon; who was killed by the Mad-King before Bran"
Bran-Stark (Bran), Nan (Old-Nan), 462862, "white walkers move through the woods."  "You mean the Others;" Bran said querulously.  "The Others;" Old-Nan"
Bran-Stark (Bran), Nan (Old-Nan), 463434, "This is the sort of story you like?"  "Well;" Bran said reluctantly; "yes; only �"  Old-Nan"
Bran-Stark (Bran), Luwin (Maester-Luwin), 465342, "a bang; and Bran heart leapt up into his mouth in sudden fear; but it was only Maester-Luwin"
Luwin (Maester-Luwin), Hodor (Hodor), 465354, "and Bran heart leapt up into his mouth in sudden fear; but it was only Maester-Luwin; with Hodor"
Hodor (Hodor), Luwin (Maester-Luwin), 465486, "stairway behind him. "Hodor!" the stableboy announced; as was his custom; smiling hugely at them all.  Maester-Luwin"
Luwin (Maester-Luwin), Bran-Stark (Bran), 465574, "them all.  Maester-Luwin was not smiling. "We have visitors;" he announced; "and your presence is required; Bran"
Bran-Stark (Bran), Luwin (Maester-Luwin), 465841, "not so patient; and ofttimes they bring stories of their own."  "Who is it?" Bran asked Maester-Luwin"
Bran-Stark (Bran), Tyrion-Lannister (Tyrion-Lannister), 465861, "patient; and ofttimes they bring stories of their own."  "Who is it?" Bran asked Maester-Luwin.  "Tyrion-Lannister"
Luwin (Maester-Luwin), Tyrion-Lannister (Tyrion-Lannister), 465861, "patient; and ofttimes they bring stories of their own."  "Who is it?" Bran asked Maester-Luwin.  "Tyrion-Lannister"
Luwin (Maester-Luwin), Jon-Snow (Jon), 465927, "Bran asked Maester-Luwin.  "Tyrion-Lannister; and some men of the Night Watch; with word from your brother Jon"
Tyrion-Lannister (Tyrion-Lannister), Jon-Snow (Jon), 465927, "Bran asked Maester-Luwin.  "Tyrion-Lannister; and some men of the Night Watch; with word from your brother Jon"
Jon-Snow (Jon), Robb-Stark (Robb), 465933, "asked Maester-Luwin.  "Tyrion-Lannister; and some men of the Night Watch; with word from your brother Jon. Robb"
Luwin (Maester-Luwin), Robb-Stark (Robb), 465933, "asked Maester-Luwin.  "Tyrion-Lannister; and some men of the Night Watch; with word from your brother Jon. Robb"
Tyrion-Lannister (Tyrion-Lannister), Robb-Stark (Robb), 465933, "asked Maester-Luwin.  "Tyrion-Lannister; and some men of the Night Watch; with word from your brother Jon. Robb"
Jon-Snow (Jon), Hodor (Hodor), 465965, "men of the Night Watch; with word from your brother Jon. Robb is meeting with them now. Hodor"
Robb-Stark (Robb), Hodor (Hodor), 465965, "men of the Night Watch; with word from your brother Jon. Robb is meeting with them now. Hodor"
Hodor (Hodor), Bran-Stark (Bran), 465985, "Watch; with word from your brother Jon. Robb is meeting with them now. Hodor; will you help Bran"
Jon-Snow (Jon), Bran-Stark (Bran), 465985, "Watch; with word from your brother Jon. Robb is meeting with them now. Hodor; will you help Bran"
Robb-Stark (Robb), Bran-Stark (Bran), 465985, "Watch; with word from your brother Jon. Robb is meeting with them now. Hodor; will you help Bran"
Bran-Stark (Bran), Hodor (Hodor), 466012, "Jon. Robb is meeting with them now. Hodor; will you help Bran down to the hall?"  "Hodor"
Nan (Old-Nan), Bran-Stark (Bran), 466192, "nearly seven feet tall. It was hard to believe that he was the same blood as Old-Nan. Bran"
Hodor (Hodor), Bran-Stark (Bran), 466356, "old. It did not seem likely; even if Hodor lived to be a thousand.  Hodor lifted Bran"
Hodor (Hodor), Theon-Greyjoy (Theon-Greyjoy), 466599, "bad smell. His arms were thick with muscle and matted with brown hair. "Hodor;" he said again. Theon-Greyjoy"
Theon-Greyjoy (Theon-Greyjoy), Hodor (Hodor), 466629, "thick with muscle and matted with brown hair. "Hodor;" he said again. Theon-Greyjoy had once commented that Hodor"
Hodor (Hodor), Nan (Old-Nan), 466702, "commented that Hodor did not know much; but no one could doubt that he knew his name. Old-Nan"
Nan (Old-Nan), Bran-Stark (Bran), 466735, "but no one could doubt that he knew his name. Old-Nan had cackled like a hen when Bran"
Bran-Stark (Bran), Hodor (Hodor), 466775, "knew his name. Old-Nan had cackled like a hen when Bran told her that; and confessed that Hodor"
Nan (Old-Nan), Hodor (Hodor), 466775, "knew his name. Old-Nan had cackled like a hen when Bran told her that; and confessed that Hodor"
Bran-Stark (Bran), Walder-Frey (Walder), 466796, "had cackled like a hen when Bran told her that; and confessed that Hodor real name was Walder"
Hodor (Hodor), Walder-Frey (Walder), 466796, "had cackled like a hen when Bran told her that; and confessed that Hodor real name was Walder"
Walder-Frey (Walder), Hodor (Hodor), 466822, "when Bran told her that; and confessed that Hodor real name was Walder. No one knew where "Hodor"
Nan (Old-Nan), Hodor (Hodor), 467018, "word he had.  They left Old-Nan in the tower room with her needles and her memories. Hodor"
Hodor (Hodor), Bran-Stark (Bran), 467055, "Old-Nan in the tower room with her needles and her memories. Hodor hummed tunelessly as he carried Bran"
Bran-Stark (Bran), Luwin (Maester-Luwin), 467114, "her memories. Hodor hummed tunelessly as he carried Bran down the steps and through the gallery; with Maester-Luwin"
Hodor (Hodor), Luwin (Maester-Luwin), 467114, "her memories. Hodor hummed tunelessly as he carried Bran down the steps and through the gallery; with Maester-Luwin"
Luwin (Maester-Luwin), Robb-Stark (Robb), 467191, "through the gallery; with Maester-Luwin following behind; hurrying to keep up with the stableboy long strides.  Robb"
Robb-Stark (Robb-the-Lord), Theon-Greyjoy (Theon-Greyjoy), 467310, "was seated in Father high seat; wearing ringmail and boiled leather and the stern face of Robb-the-Lord. Theon-Greyjoy"
Robb-Stark (Robb-the-Lord), Hallis-Mollen (Hallis-Mollen), 467328, "in Father high seat; wearing ringmail and boiled leather and the stern face of Robb-the-Lord. Theon-Greyjoy and Hallis-Mollen"
Theon-Greyjoy (Theon-Greyjoy), Hallis-Mollen (Hallis-Mollen), 467328, "in Father high seat; wearing ringmail and boiled leather and the stern face of Robb-the-Lord. Theon-Greyjoy and Hallis-Mollen"
Tyrion-Lannister (dwarf), Bran-Stark (Bran), 467538, "room the dwarf stood with his servants; and four strangers in the black of the Night Watch. Bran"
Bran-Stark (Bran), Hodor (Hodor), 467594, "the black of the Night Watch. Bran could sense the anger in the hall the moment that Hodor"
Tyrion-Lannister (dwarf), Robb-Stark (Robb), 468013, "of the Night Watch;" the dwarf repeated; "but not me; do I take your meaning; boy?"  Robb"
Jon-Snow (Jon), Bran-Stark (Bran), 468349, "point in his face. "Your bastard brother has all your father graces; it would seem."  "Jon;" Bran"
Bran-Stark (Bran), Hodor (Hodor), 468371, ""Your bastard brother has all your father graces; it would seem."  "Jon;" Bran gasped out from Hodor"
Jon-Snow (Jon), Hodor (Hodor), 468371, ""Your bastard brother has all your father graces; it would seem."  "Jon;" Bran gasped out from Hodor"
Bran-Stark (Bran), Tyrion-Lannister (dwarf), 468388, "all your father graces; it would seem."  "Jon;" Bran gasped out from Hodor arms.  The dwarf"
Hodor (Hodor), Tyrion-Lannister (dwarf), 468388, "all your father graces; it would seem."  "Jon;" Bran gasped out from Hodor arms.  The dwarf"
Jon-Snow (Jon), Tyrion-Lannister (dwarf), 468388, "all your father graces; it would seem."  "Jon;" Bran gasped out from Hodor arms.  The dwarf"
Robb-Stark (Robb), Hodor (Hodor), 468579, "Starks are hard to kill."  "You Lannisters had best remember that;" Robb said; lowering his sword. "Hodor"
Hodor (Hodor), Bran-Stark (Bran), 468670, "sword. "Hodor; bring my brother here."  "Hodor;" Hodor said; and he trotted forward smiling and set Bran"
Robb-Stark (Robb), Bran-Stark (Bran), 469111, "half a baby.  Robb put a hand on his shoulder. "You said you had business with Bran"
Bran-Stark (Bran), Tyrion-Lannister (Tyrion-Lannister), 469192, "said you had business with Bran. Well; here he is; Lannister."  Bran was uncomfortably aware of Tyrion-Lannister"
Luwin (Maester-Luwin), Tyrion-Lannister (Tyrion-Lannister), 469625, "anything of the fall; or the climb that came before it;" said Maester-Luwin gently.  "Curious;" said Tyrion-Lannister"
Luwin (Maester-Luwin), Robb-Stark (Robb), 469689, "said Maester-Luwin gently.  "Curious;" said Tyrion-Lannister.  "My brother is not here to answer questions; Lannister;" Robb"
Tyrion-Lannister (Tyrion-Lannister), Robb-Stark (Robb), 469689, "said Maester-Luwin gently.  "Curious;" said Tyrion-Lannister.  "My brother is not here to answer questions; Lannister;" Robb"
Tyrion-Lannister (dwarf), Bran-Stark (Bran), 469790, "business and be on your way."  "I have a gift for you;" the dwarf said to Bran"
Bran-Stark (Bran), Luwin (Maester-Luwin), 469834, "have a gift for you;" the dwarf said to Bran. "Do you like to ride; boy?"  Maester-Luwin"
Tyrion-Lannister (dwarf), Luwin (Maester-Luwin), 469834, "have a gift for you;" the dwarf said to Bran. "Do you like to ride; boy?"  Maester-Luwin"
Luwin (Maester-Luwin), Tyrion-Lannister (dwarf), 470717, ""Give this to your saddler. He will provide the rest."  Maester-Luwin took the paper from the dwarf"
Robb-Stark (Robb-Stark), Bran-Stark (Bran), 471306, "be as tall as any of them."  Robb-Stark seemed puzzled. "Is this some trap; Lannister? What Bran"
Bran-Stark (Bran), Jon-Snow (Jon), 471367, "some trap; Lannister? What Bran to you? Why should you want to help him?"  "Your brother Jon"
Theon-Greyjoy (Theon-Greyjoy), Tyrion-Lannister (Tyrion), 472033, "wolves do not like your smell; Lannister;" Theon-Greyjoy commented.  "Perhaps it time I took my leave;" Tyrion"
Bran-Stark (Bran), Robb-Stark (Robb), 472605, "Lannister. He crept backward; away from the little man; and settled down below Bran dangling feet.  Robb"
Rickon-Stark (Rickon), Bran-Stark (Bran), 472848, "Shaggy dog; rumbling at the small man; his eyes burning like green fire.  "Rickon; call him;" Bran"
Bran-Stark (Bran), Rickon-Stark (Rickon), 472888, "his eyes burning like green fire.  "Rickon; call him;" Bran shouted to his baby brother; and Rickon"
Rickon-Stark (Rickon), Tyrion-Lannister (Tyrion-Lannister), 473078, "Lannister one final snarl and bounded off to Rickon; who hugged him tightly around the neck.  Tyrion-Lannister"
Luwin (Maester-Luwin), Robb-Stark (Robb), 473726, "And now I will be leaving; truly."  "A moment; my lord;" Maester-Luwin said. He moved to Robb"
Luwin (Maester-Luwin), Bran-Stark (Bran), 473776, " "A moment; my lord;" Maester-Luwin said. He moved to Robb and they huddled close together; whispering. Bran"
Robb-Stark (Robb), Bran-Stark (Bran), 473776, " "A moment; my lord;" Maester-Luwin said. He moved to Robb and they huddled close together; whispering. Bran"
Bran-Stark (Bran), Robb-Stark (Robb-Stark), 473856, "together; whispering. Bran tried to hear what they were saying; but their voices were too low.  Robb-Stark"
Bran-Stark (Bran), Robb-Stark (Robb), 473978, "I may have been hasty with you;" he said. "Youve done Bran a kindness; and; well �" Robb"
Rickon-Stark (Rickon), Robb-Stark (Robb), 474683, "past Rickon and out the door. His men followed.  The four of the Night Watch remained. Robb"
Hodor (Hodor), Bran-Stark (Bran), 475081, "brothers thanked him all the same.  Summer followed them up the tower steps as Hodor carried Bran"
Bran-Stark (Bran), Nan (Old-Nan), 475106, "same.  Summer followed them up the tower steps as Hodor carried Bran back to his bed. Old-Nan"
Hodor (Hodor), Nan (Old-Nan), 475106, "same.  Summer followed them up the tower steps as Hodor carried Bran back to his bed. Old-Nan"
Bran-Stark (Bran), Hodor (Hodor), 475137, "the tower steps as Hodor carried Bran back to his bed. Old-Nan was asleep in her chair. Hodor"
Nan (Old-Nan), Hodor (Hodor), 475137, "the tower steps as Hodor carried Bran back to his bed. Old-Nan was asleep in her chair. Hodor"
Hodor (Hodor), Bran-Stark (Bran), 475234, "in her chair. Hodor said "Hodor;" gathered up his great-grandmother; and carried her off; snoring softly; while Bran"
Bran-Stark (Bran), Robb-Stark (Robb), 475253, "Hodor said "Hodor;" gathered up his great-grandmother; and carried her off; snoring softly; while Bran lay thinking. Robb"
Hodor (Hodor), Robb-Stark (Robb), 475253, "Hodor said "Hodor;" gathered up his great-grandmother; and carried her off; snoring softly; while Bran lay thinking. Robb"
Hodor (Hodor), Bran-Stark (Bran), 477160, "trembling in fear; but then the shadow said "Hodor;" and lit the candle by the bedside; and Bran"
Bran-Stark (Bran), Hodor (Hodor), 477187, "the shadow said "Hodor;" and lit the candle by the bedside; and Bran sighed with relief.  Hodor"
Robb-Stark (Robb), Bran-Stark (Bran), 477499, "head of the table had been left empty; but Robb sat to the right of it; with Bran"
Bran-Stark (Bran), Yoren (Yoren), 477880, "hall now. Bran had found that strange at first; but he was growing used to it.  Yoren"
Yoren (Yoren), Robb-Stark (Robb), 477960, "to it.  Yoren was senior among the black brothers; so the steward had seated him between Robb"
Robb-Stark (Robb), Luwin (Maester-Luwin), 477978, " Yoren was senior among the black brothers; so the steward had seated him between Robb and Maester-Luwin"
Jon-Snow (Jon-Snow), Alliser-Thorne (Ser-Alliser), 478197, "the ribs to suck out the marrow from the bones; and shrugged at the mention of Jon-Snow. "Ser-Alliser"
Alliser-Thorne (Ser-Alliser), Bran-Stark (Bran), 478267, "the mention of Jon-Snow. "Ser-Alliser bane;" he grunted; and two of his companions shared a laugh that Bran"
Jon-Snow (Jon-Snow), Bran-Stark (Bran), 478267, "the mention of Jon-Snow. "Ser-Alliser bane;" he grunted; and two of his companions shared a laugh that Bran"
Bran-Stark (Bran), Robb-Stark (Robb), 478301, "he grunted; and two of his companions shared a laugh that Bran did not understand. But when Robb"
Bran-Stark (Bran), Benjen-Stark (Benjen), 478338, "shared a laugh that Bran did not understand. But when Robb asked for news of their uncle Benjen"
Robb-Stark (Robb), Benjen-Stark (Benjen), 478338, "shared a laugh that Bran did not understand. But when Robb asked for news of their uncle Benjen"
Benjen-Stark (Benjen), Bran-Stark (Bran), 478400, "asked for news of their uncle Benjen; the black brothers grew ominously quiet.  "What is it?" Bran"
Benjen-Stark (Benjen), Yoren (Yoren), 478414, "of their uncle Benjen; the black brothers grew ominously quiet.  "What is it?" Bran asked.  Yoren"
Bran-Stark (Bran), Yoren (Yoren), 478414, "of their uncle Benjen; the black brothers grew ominously quiet.  "What is it?" Bran asked.  Yoren"
Jeor-Mormont (Old-Bear), Waymar-Royce (Waymar-Royce), 478670, "Stark gone."  One of the other men said; "The Old-Bear sent him out to look for Waymar-Royce"
Waymar-Royce (Waymar-Royce), Yoren (Yoren), 478723, "Old-Bear sent him out to look for Waymar-Royce; and he late returning; my lord."  "Too long;" Yoren"
Yoren (Yoren), Robb-Stark (Robb-Stark), 478786, "my lord."  "Too long;" Yoren said. "Most like he dead."  "My uncle is not dead;" Robb-Stark"
Bran-Stark (Bran), Yoren (Yoren), 479021, "not dead!" His voice rang against the stone walls; and Bran was suddenly afraid.  Old sour-smelling Yoren"
Bran-Stark (Bran), Robb-Stark (Robb), 479039, "rang against the stone walls; and Bran was suddenly afraid.  Old sour-smelling Yoren looked up at Robb"
Yoren (Yoren), Robb-Stark (Robb), 479039, "rang against the stone walls; and Bran was suddenly afraid.  Old sour-smelling Yoren looked up at Robb"
Benjen-Stark (Benjen-Stark), Yoren (Yoren), 479333, "the Wall knows the haunted forest better than Benjen-Stark. Hell find his way back."  "Well;" said Yoren"
Bran-Stark (Bran), Nan (Old-Nan), 479470, "have gone into those woods before; and never come out."  All Bran could think of was Old-Nan"
Theon-Greyjoy (Theon-Greyjoy), Luwin (Maester-Luwin), 479766, "ended. "The children will help him;" he blurted; "the children of the forest!"  Theon-Greyjoy sniggered; and Maester-Luwin"
Luwin (Maester-Luwin), Bran-Stark (Bran), 479778, "children will help him;" he blurted; "the children of the forest!"  Theon-Greyjoy sniggered; and Maester-Luwin said; "Bran"
Theon-Greyjoy (Theon-Greyjoy), Bran-Stark (Bran), 479778, "children will help him;" he blurted; "the children of the forest!"  Theon-Greyjoy sniggered; and Maester-Luwin said; "Bran"
Robb-Stark (Robb), Bran-Stark (Bran), 480124, "tell what alive and what dead."  That night; after the plates had been cleared; Robb carried Bran"
Robb-Stark (Robb), Bran-Stark (Bran), 480386, "and dark; and Robb was breathing hard by the time they reached the top.  He put Bran"
Bran-Stark (Bran), Robb-Stark (Robb), 480464, "He put Bran into bed; covered him with blankets; and blew out the candle. For a time Robb"
Robb-Stark (Robb), Bran-Stark (Bran), 480497, "with blankets; and blew out the candle. For a time Robb sat beside him in the dark. Bran"
Robb-Stark (Robb), Bran-Stark (Bran), 480652, "find a horse for you; I promise;" Robb whispered at last.  "Are they ever coming back?" Bran"
Bran-Stark (Bran), Robb-Stark (Robb), 480676, "I promise;" Robb whispered at last.  "Are they ever coming back?" Bran asked him.  "Yes;" Robb"
Robb-Stark (Robb), Bran-Stark (Bran), 480719, "ever coming back?" Bran asked him.  "Yes;" Robb said with such hope in his voice that Bran"
Bran-Stark (Bran), Robb-Stark (Robb-the-Lord), 480778, "with such hope in his voice that Bran knew he was hearing his brother and not just Robb-the-Lord"
Jon-Arryn (Lord-Arryn), Pycelle (Grand-Maester-Pycelle), 481503, "xx xx xx xx  "Lord-Arryn death was a great sadness for all of us; my lord;" Grand-Maester-Pycelle"
Eddard-Stark (Ned), Pycelle (Pycelle), 482234, "breath of wind was to be found. "That would be most kind;" Ned said; seating himself.  Pycelle"
