Source,Target,Weight,Type
"Marillion","Rodrik-Cassel",5.0,undirected
"Marillion","Tyrion-Lannister",10.0,undirected
"Marillion","Willis-Wode",4.0,undirected
"Marq-Piper","Tywin-Lannister",4.0,undirected
"Meryn-Trant","Robert-Baratheon",3.0,undirected
"Meryn-Trant","Sandor-Clegane",4.0,undirected
"Meryn-Trant","Sansa-Stark",5.0,undirected
"Meryn-Trant","Syrio-Forel",5.0,undirected
"Mirri-Maz-Duur","Qotho",9.0,undirected
"Mord","Tyrion-Lannister",20.0,undirected
"Morrec","Tyrion-Lannister",5.0,undirected
"Mycah","Sandor-Clegane",5.0,undirected
"Mycah","Sansa-Stark",10.0,undirected
"Myrcella-Baratheon","Robert-Baratheon",3.0,undirected
"Myrcella-Baratheon","Sansa-Stark",7.0,undirected
"Myrcella-Baratheon","Septa-Mordane",10.0,undirected
"Myrcella-Baratheon","Tommen-Baratheon",6.0,undirected
"Nan","Robb-Stark",4.0,undirected
"Osha","Robb-Stark",3.0,undirected
"Petyr-Baelish","Pycelle",14.0,undirected
"Petyr-Baelish","Renly-Baratheon",12.0,undirected
"Petyr-Baelish","Robert-Baratheon",30.0,undirected
"Petyr-Baelish","Rodrik-Cassel",7.0,undirected
"Petyr-Baelish","Sandor-Clegane",3.0,undirected
"Petyr-Baelish","Sansa-Stark",8.0,undirected
"Petyr-Baelish","Septa-Mordane",3.0,undirected
"Petyr-Baelish","Tom",4.0,undirected
"Petyr-Baelish","Tyrion-Lannister",11.0,undirected
"Petyr-Baelish","Varys",29.0,undirected
"Pycelle","Renly-Baratheon",7.0,undirected
"Pycelle","Robert-Baratheon",26.0,undirected
"Pycelle","Sansa-Stark",8.0,undirected
"Pycelle","Stannis-Baratheon",3.0,undirected
"Pycelle","Tywin-Lannister",3.0,undirected
"Pycelle","Varys",17.0,undirected
"Pyp","Samwell-Tarly",11.0,undirected
"Qotho","Quaro",4.0,undirected
"Quaro","Rakharo",6.0,undirected
"Randyll-Tarly","Samwell-Tarly",5.0,undirected
"Raymun-Darry","Robert-Baratheon",8.0,undirected
"Renly-Baratheon","Robb-Stark",3.0,undirected
"Renly-Baratheon","Robert-Baratheon",42.0,undirected
"Renly-Baratheon","Sandor-Clegane",7.0,undirected
"Renly-Baratheon","Sansa-Stark",5.0,undirected
"Renly-Baratheon","Stannis-Baratheon",19.0,undirected
"Renly-Baratheon","Tyrion-Lannister",4.0,undirected
"Renly-Baratheon","Varys",9.0,undirected
"Rhaegar-Targaryen","Robert-Baratheon",20.0,undirected
"Rhaegar-Targaryen","Sansa-Stark",3.0,undirected
"Rhaegar-Targaryen","Tywin-Lannister",4.0,undirected
"Rhaegar-Targaryen","Viserys-Targaryen",5.0,undirected
"Rickard-Karstark","Robb-Stark",9.0,undirected
"Rickard-Karstark","Roose-Bolton",3.0,undirected
"Rickon-Stark","Robb-Stark",20.0,undirected
"Rickon-Stark","Sansa-Stark",8.0,undirected
"Rickon-Stark","Tyrion-Lannister",4.0,undirected
"Robb-Stark","Robert-Baratheon",6.0,undirected
"Robb-Stark","Rodrik-Cassel",15.0,undirected
"Robb-Stark","Roose-Bolton",6.0,undirected
"Robb-Stark","Samwell-Tarly",4.0,undirected
"Robb-Stark","Sansa-Stark",12.0,undirected
"Robb-Stark","Theon-Greyjoy",37.0,undirected
"Robb-Stark","Torrhen-Karstark",3.0,undirected
"Robb-Stark","Tyrion-Lannister",11.0,undirected
"Robb-Stark","Tywin-Lannister",9.0,undirected
"Robb-Stark","Walder-Frey",7.0,undirected
"Robb-Stark","Wendel-Manderly",3.0,undirected
"Robb-Stark","Yoren",3.0,undirected
"Robert-Arryn","Tyrion-Lannister",9.0,undirected
"Robert-Baratheon","Sandor-Clegane",9.0,undirected
"Robert-Baratheon","Sansa-Stark",26.0,undirected
"Robert-Baratheon","Septa-Mordane",7.0,undirected
"Robert-Baratheon","Stannis-Baratheon",21.0,undirected
"Robert-Baratheon","Tommen-Baratheon",3.0,undirected
"Robert-Baratheon","Tyrion-Lannister",18.0,undirected
"Robert-Baratheon","Tywin-Lannister",13.0,undirected
"Robert-Baratheon","Varys",36.0,undirected
"Robert-Baratheon","Vayon-Poole",3.0,undirected
"Robert-Baratheon","Viserys-Targaryen",7.0,undirected
"Rodrik-Cassel","Theon-Greyjoy",6.0,undirected
"Rodrik-Cassel","Tyrion-Lannister",10.0,undirected
"Rodrik-Cassel","Willis-Wode",7.0,undirected
"Roose-Bolton","Tywin-Lannister",4.0,undirected
"Sandor-Clegane","Sansa-Stark",23.0,undirected
"Sandor-Clegane","Tyrion-Lannister",5.0,undirected
"Sansa-Stark","Septa-Mordane",43.0,undirected
"Sansa-Stark","Stannis-Baratheon",3.0,undirected
"Sansa-Stark","Tom",3.0,undirected
"Sansa-Stark","Tyrion-Lannister",3.0,undirected
"Sansa-Stark","Varys",4.0,undirected
"Shae","Tyrion-Lannister",12.0,undirected
"Shagga","Timett",4.0,undirected
"Shagga","Tyrion-Lannister",17.0,undirected
"Stannis-Baratheon","Tywin-Lannister",4.0,undirected
"Stannis-Baratheon","Varys",5.0,undirected
"Stevron-Frey","Walder-Frey",3.0,undirected
"Theon-Greyjoy","Tyrion-Lannister",3.0,undirected
"Theon-Greyjoy","Tywin-Lannister",3.0,undirected
"Theon-Greyjoy","Walder-Frey",4.0,undirected
"Timett","Tyrion-Lannister",3.0,undirected
"Tommen-Baratheon","Tyrion-Lannister",3.0,undirected
"Tyrion-Lannister","Tywin-Lannister",40.0,undirected
"Tyrion-Lannister","Vardis-Egen",9.0,undirected
"Tyrion-Lannister","Varys",3.0,undirected
"Tyrion-Lannister","Willis-Wode",4.0,undirected
"Tyrion-Lannister","Yoren",10.0,undirected
"Tywin-Lannister","Varys",4.0,undirected
"Tywin-Lannister","Walder-Frey",8.0,undirected
