Source,Target,Weight,Type
"Robb-Stark","Stafford-Lannister",5.0,undirected
"Robb-Stark","Stannis-Baratheon",11.0,undirected
"Robb-Stark","Theon-Greyjoy",19.0,undirected
"Robb-Stark","Tyrion-Lannister",15.0,undirected
"Robb-Stark","Tywin-Lannister",5.0,undirected
"Robb-Stark","Walder-Frey",6.0,undirected
"Robert-Baratheon","Sansa-Stark",6.0,undirected
"Robert-Baratheon","Stannis-Baratheon",25.0,undirected
"Robert-Baratheon","Tyrion-Lannister",11.0,undirected
"Robert-Baratheon","Tywin-Lannister",4.0,undirected
"Robert-Baratheon","Varys",4.0,undirected
"Rodrik-Cassel","Roose-Bolton",3.0,undirected
"Rodrik-Cassel","Theon-Greyjoy",11.0,undirected
"Rodrik-Cassel","Wyman-Manderly",3.0,undirected
"Roose-Bolton","Vargo-Hoat",4.0,undirected
"Rorge","Yoren",4.0,undirected
"Salladhor-Saan","Stannis-Baratheon",6.0,undirected
"Sandor-Clegane","Sansa-Stark",18.0,undirected
"Sandor-Clegane","Tommen",3.0,undirected
"Sandor-Clegane","Tyrion-Lannister",11.0,undirected
"Sansa-Stark","Stannis-Baratheon",8.0,undirected
"Sansa-Stark","Tanda",4.0,undirected
"Sansa-Stark","Tommen",9.0,undirected
"Sansa-Stark","Tyrion-Lannister",27.0,undirected
"Selyse-Florent","Stannis-Baratheon",13.0,undirected
"Shae","Stannis-Baratheon",3.0,undirected
"Shae","Tyrion-Lannister",30.0,undirected
"Shae","Tysha",3.0,undirected
"Shae","Varys",16.0,undirected
"Shagga","Timett",4.0,undirected
"Shagga","Tyrion-Lannister",15.0,undirected
"Stannis-Baratheon","Steffon-Baratheon",3.0,undirected
"Stannis-Baratheon","Tyrion-Lannister",39.0,undirected
"Stannis-Baratheon","Tywin-Lannister",4.0,undirected
"Stannis-Baratheon","Varys",5.0,undirected
"Stannis-Baratheon","Velaryon",3.0,undirected
"Syrio-Forel","Yoren",3.0,undirected
"Tanda","Tyrion-Lannister",4.0,undirected
"Theon-Greyjoy","Urzen",3.0,undirected
"Theon-Greyjoy","Walder-Frey",3.0,undirected
"Theon-Greyjoy","Wex",14.0,undirected
"Timett","Tyrion-Lannister",10.0,undirected
"Timett","Varys",3.0,undirected
"Tommen","Tyrion-Lannister",9.0,undirected
"Tyrion-Lannister","Tysha",4.0,undirected
"Tyrion-Lannister","Tywin-Lannister",6.0,undirected
"Tyrion-Lannister","Varys",63.0,undirected
"Tyrion-Lannister","Vylarr",6.0,undirected
"Tywin-Lannister","Vargo-Hoat",3.0,undirected
"Tywin-Lannister","Weese",7.0,undirected
